,ligand_id,tar_protein,tar_chain,src_protein,src_chain,cath_degree,src_ligand_n_atoms,tar_ligand_n_atoms,src_ligand,tar_ligand,ligand_rmsd,embedding_similarity,corr_rmsd,entropy,atom_type_fraction,radius_of_gyration
143,UDP,apo5ced6e3fa7,A,apof9d3cdb3e6,A,1,[25],[25],UDP,UDP,2.6629037857055664,3.280712604522705,1.1594067811965942,0.7425752282142639,0.9688374400138855,0.8184064626693726
144,FE,apof812dd602f,A,apoc9f78f2906,A,1,[1],[1],FE,FE,7.361226558685303,2.2021594047546387,1.5004812479019165,0.6712216734886169,0.46936124563217163,1.2371898889541626
145,ADP,apo87cf43f9a7,A,apoa8e70695a2,A,1,[27],[27],ADP,ADP,1.670764446258545,2.8714394569396973,1.4523730278015137,0.7093845009803772,0.8381600379943848,1.275322437286377
146,UDP,apob2e0f8db00,A,apo5ced6e3fa7,A,1,[25],[25],UDP,UDP,2.9126179218292236,3.159919023513794,1.4915720224380493,0.7345777153968811,0.7868438959121704,1.2709039449691772
147,CU,apoa1055b5623,A,apo27cbc40f27,A,1,[1],[1],CU,CU,0.9927434921264648,2.683993339538574,1.4137338399887085,0.7494218349456787,0.4495755434036255,0.9274213910102844
148,MG,apoc188dec860,A,apo23256d05b9,A,1,[1],[1],MG,MG,6.528425216674805,2.412863254547119,1.301234483718872,0.708357036113739,0.9692558646202087,0.827610969543457
149,FE,apo78d677d71f,A,apoca3573a363,A,1,[1],[1],FE,FE,1.4139326810836792,1.9764820337295532,1.4221830368041992,0.6584450006484985,0.6489658951759338,1.2426022291183472
150,AMP,apofff8bca9bc,A,apo594bfe1d35,A,1,[22],[22],AMP,AMP,3.592707633972168,2.589228391647339,1.4141757488250732,0.7010960578918457,0.431596040725708,1.0834800004959106
151,NAD,apob53e931f19,A,apof6b573ee02,A,1,[44],[44],NAD,NAD,3.3340742588043213,2.6366937160491943,1.2813231945037842,0.6791305541992188,0.863214373588562,1.109595775604248
152,AMP,apo5c44ba9907,A,apo81026162f7,A,1,[23],[23],AMP,AMP,7.010517120361328,3.0405983924865723,1.1503801345825195,0.7276003360748291,0.778821587562561,0.961113691329956
153,FE,apof812dd602f,A,apocaef52ba11,A,1,[1],[1],FE,FE,7.304043292999268,2.2245278358459473,1.4288842678070068,0.7231362462043762,0.7275636196136475,1.0742651224136353
154,FE,apo1289eb47dc,A,apocaef52ba11,A,1,[1],[1],FE,FE,1.145066738128662,2.5374131202697754,1.285140872001648,0.6790730357170105,0.9100462198257446,1.0231690406799316
155,FE,apo0d054537d5,A,apoe20cde3507,A,1,[1],[1],FE,FE,1.6658419370651245,2.1492908000946045,1.585540533065796,0.6994473934173584,0.8372438549995422,1.0420315265655518
156,AMP,apo5c44ba9907,A,apoc9cfbbc27e,A,1,[23],[23],AMP,AMP,7.327304363250732,2.5069267749786377,1.7848880290985107,0.6962093114852905,0.8128648400306702,1.252758502960205
157,UDP,apod2359bd57e,A,apof9d3cdb3e6,A,1,[25],[25],UDP,UDP,3.5526199340820312,3.472106456756592,1.1989495754241943,0.7063509821891785,0.9511316418647766,0.9885414242744446
158,ACO,apo4d4153c641,A,apo4a65dbb781,A,1,[51],[51],ACO,ACO,4.140047550201416,2.9023942947387695,1.4532201290130615,0.7128174901008606,0.8516227006912231,1.0316648483276367
159,CA,apo3c97569c3d,A,apoc96706ab80,A,1,[1],[1],CA,CA,5.54051399230957,2.453604221343994,1.4799615144729614,0.7396367788314819,0.843688428401947,1.0238513946533203
160,CO,apoa708248ee5,A,apo7a12359999,A,1,[1],[1],CO,CO,7.473682403564453,2.458012819290161,1.525686264038086,0.6681715846061707,0.9419994354248047,1.2516283988952637
161,CO,apo7f5816a39c,A,apo826f3f2afa,A,1,[1],[1],CO,CO,7.473584175109863,2.4263906478881836,1.6326754093170166,0.6726360321044922,0.7063445448875427,1.1856083869934082
162,NAD,apof6b573ee02,A,apoa1dc0e4236,A,1,[44],[44],NAD,NAD,3.0180466175079346,2.827227830886841,1.5440773963928223,0.6781626343727112,0.5327586531639099,1.4020640850067139
163,AEF,apo5782713f1a,A,apodefc2db112,A,2,[10],[10],AEF,AEF,6.483549118041992,2.481935501098633,1.495213270187378,0.6994571685791016,0.9270979762077332,1.4574434757232666
164,OXY,apo2c3a0c55e6,A,apo661b32cc25,A,2,[2],[1],OXY,OXY,7.420828342437744,2.385916233062744,1.5179758071899414,0.7695627212524414,0.6627934575080872,1.1004583835601807
165,SAM,apofd7fa63b48,A,apo218b3ecdc8,A,2,[27],[27],SAM,SAM,6.977810859680176,2.5905890464782715,1.575506329536438,0.7336655855178833,0.7240219116210938,1.2105728387832642
166,SAM,apo865b191f3d,A,apob0da859712,A,2,[27],[27],SAM,SAM,3.030202865600586,3.5744428634643555,1.1705427169799805,0.7635499835014343,0.9027503132820129,0.9736272096633911
167,TCE,apoe73fa7dd4d,A,apo31a67e5bf9,A,2,[16],[16],TCE,TCE,7.310135841369629,2.841594696044922,1.450121521949768,0.728486180305481,0.736352801322937,1.197787880897522
168,APC,apod5332d15e2,A,apod6b7a84689,A,2,[31],[31],APC,APC,5.30546236038208,2.7286839485168457,1.4480845928192139,0.6995413899421692,0.8743140697479248,1.2825829982757568
169,AMP,apofff8bca9bc,A,apof76d61a07e,A,2,[23],[22],AMP,AMP,3.441281318664551,2.905579090118408,1.2167977094650269,0.7359998226165771,0.8562278747558594,0.8445631265640259
170,ADE,apo0dc9dba73c,A,apo67359c8433,A,2,[10],[10],ADE,ADE,2.7990190982818604,2.479823112487793,1.4048131704330444,0.719774067401886,0.8431900143623352,1.2003542184829712
171,APR,apo10ffc1123f,A,apof4a6fc1f1a,A,2,[36],[36],APR,APR,6.679904937744141,2.5937418937683105,1.5395864248275757,0.7075385451316833,0.6423777341842651,1.1872138977050781
172,BEF,apo01f8b0c9d5,A,apo8023553e96,A,2,[4],[4],BEF,BEF,3.7576351165771484,3.4064927101135254,1.1001874208450317,0.777556300163269,0.7281503677368164,0.8975825309753418
173,UDP,apob2e0f8db00,A,apob2e8d96712,A,2,[24],[25],UDP,UDP,7.377101898193359,2.9137399196624756,1.503737449645996,0.761932373046875,0.5355785489082336,1.0918514728546143
174,ADP,apo206dd52b94,A,apoaae8bb1967,A,2,[27],[27],ADP,ADP,2.324097156524658,3.0579962730407715,1.5994231700897217,0.7091673016548157,0.7907615900039673,1.1881049871444702
175,APR,apod89ecce343,A,apof4a6fc1f1a,A,2,[36],[18],APR,APR,7.71176290512085,2.5978708267211914,1.350441813468933,0.7207745313644409,0.49542132019996643,1.056290626525879
176,ACO,apo4d4153c641,A,apo63599a476b,A,2,[51],[51],ACO,ACO,5.004269599914551,3.028721809387207,1.4605350494384766,0.7130273580551147,0.8489768505096436,1.148942470550537
177,INS,apo90fdb95fca,A,apo21a159c82c,A,2,[12],[12],INS,INS,5.232973575592041,2.580245018005371,1.474871277809143,0.730671763420105,0.774000883102417,1.066207766532898
178,ADP,apo206dd52b94,A,apo9bb44e5c1a,A,2,[27],[27],ADP,ADP,2.359632730484009,3.9781625270843506,1.3830498456954956,0.7445411086082458,0.9940503239631653,0.9766992926597595
179,APR,apo0ccbcef8ff,A,apof5de2d448c,A,2,[36],[36],APR,APR,2.539482355117798,3.550173282623291,1.3220292329788208,0.7810224890708923,0.9878065586090088,0.955100953578949
180,SAM,apo7d270341fc,A,apob0da859712,A,2,[27],[26],SAM,SAM,2.9659423828125,3.4914705753326416,1.1482669115066528,0.7267360687255859,0.9665595293045044,0.9273725748062134
181,SAM,apo693998296e,A,apob0da859712,A,2,[27],[27],SAM,SAM,3.070155382156372,3.5015556812286377,1.1599853038787842,0.7327228784561157,0.959288477897644,0.992188572883606
182,GTP,apofe57346899,A,apo9fb2d1f03d,A,2,[32],[32],GTP,GTP,6.935390949249268,2.118385076522827,1.5588101148605347,0.6650382280349731,0.8060937523841858,1.3997142314910889
183,ACO,apo4a65dbb781,A,apo707c2444cb,A,2,[48],[51],ACO,ACO,8.560796737670898,2.5471246242523193,1.5204951763153076,0.6197649836540222,0.8437175750732422,1.0807011127471924
184,MG,apof332234357,A,apo10a488fa47,A,2,[1],[1],MG,MG,7.721585273742676,2.6881234645843506,1.4934626817703247,0.6992713212966919,0.5760984420776367,1.1394180059432983
185,ADP,apo079bdcf57e,A,apo0bdd215b0a,A,2,[27],[27],ADP,ADP,3.4586308002471924,3.7764089107513428,0.817901074886322,0.7533432841300964,0.9534262418746948,0.8011130690574646
186,APR,apof5de2d448c,A,apof4a6fc1f1a,A,2,[36],[36],APR,APR,3.124940872192383,3.5050182342529297,1.0169647932052612,0.756065309047699,0.9787402749061584,0.9225648045539856
187,UDP,apob2e8d96712,A,apof9d3cdb3e6,A,2,[25],[24],UDP,UDP,7.490655422210693,3.0055463314056396,1.0688111782073975,0.7421029806137085,0.81444251537323,1.0619847774505615
188,IMP,apobf3baf3064,A,apo3792abad1e,A,2,[23],[23],IMP,IMP,5.189027786254883,2.920478343963623,0.8117884397506714,0.7328102588653564,0.9788445234298706,0.8101781606674194
189,ANP,apo470c3179a7,A,apo642faee836,A,2,[31],[31],ANP,ANP,2.344571590423584,2.925899028778076,1.6154824495315552,0.6873341202735901,0.8526855707168579,1.1275204420089722
190,GTP,apofe57346899,A,apo9fb2d1f03d,A,2,[32],[32],GTP,GTP,6.935388088226318,2.1183900833129883,1.558807611465454,0.6650388240814209,0.8060979843139648,1.399717092514038
191,ADP,apo4a7118351f,A,apo0bdd215b0a,A,2,[27],[27],ADP,ADP,1.964576244354248,4.031107425689697,0.7613385319709778,0.7874196767807007,0.9252738356590271,0.7512747049331665
192,AMP,apo5c44ba9907,A,apofff8bca9bc,A,2,[22],[23],AMP,AMP,4.546680450439453,2.648204803466797,1.4629237651824951,0.7554832696914673,0.7822650074958801,1.119178295135498
193,BEF,apo8023553e96,A,apod277ffbc14,A,2,[4],[4],BEF,BEF,5.159975051879883,3.309878349304199,0.8301935791969299,0.7663032412528992,0.8094754219055176,0.8599100112915039
194,NAD,apo4e1ed20f48,A,apo153f70d5d9,A,2,[44],[44],NAD,NAD,1.8586761951446533,3.9018054008483887,1.2009882926940918,0.7546786665916443,0.8824666142463684,0.9057841300964355
195,SAM,apo89ae69e16b,A,apob0da859712,A,2,[27],[27],SAM,SAM,3.5124223232269287,3.3558177947998047,1.0494974851608276,0.7238579392433167,0.993815004825592,0.9577705264091492
196,ACO,apo52a5d4138d,A,apo63599a476b,A,2,[51],[51],ACO,ACO,6.827841758728027,2.530353307723999,1.7834672927856445,0.6609764695167542,0.8986135721206665,1.3019630908966064
197,CO,apo7f5816a39c,A,apo7a12359999,A,2,[1],[1],CO,CO,7.3942131996154785,2.144590377807617,1.6740334033966064,0.6981585025787354,0.821012556552887,1.2074426412582397
198,ADP,apoaae8bb1967,A,apo0b0f172b8c,A,2,[27],[27],ADP,ADP,1.8903244733810425,2.946998119354248,1.6460731029510498,0.703112781047821,0.7992941737174988,1.2367395162582397
199,GTP,apofe57346899,A,apo141a89905f,A,2,[32],[32],GTP,GTP,4.9309587478637695,1.6164779663085938,1.5623244047164917,0.6766973733901978,0.5868760943412781,1.5564621686935425
200,AMP,apo43b8eb62f6,A,apo31667e1c97,A,2,[23],[23],AMP,AMP,6.037017822265625,2.764010190963745,1.7154796123504639,0.7323114275932312,0.924138605594635,1.3200147151947021
201,FE2,apoea8e7659af,A,apo80526afb52,A,2,[1],[1],FE2,FE2,2.0788888931274414,2.2255101203918457,1.5676947832107544,0.6869974136352539,0.6738823056221008,1.2069741487503052
202,SAM,apofd7fa63b48,A,apoa049c7a917,A,2,[27],[27],SAM,SAM,6.9895243644714355,2.6644418239593506,1.5162962675094604,0.7377101182937622,0.946860134601593,1.2269829511642456
203,ADP,apoe3fc838d6b,A,apoaae8bb1967,A,2,[27],[27],ADP,ADP,2.8811261653900146,2.991201877593994,1.494710922241211,0.7263908982276917,0.8978284597396851,1.1225467920303345
204,GDP,apo84a68ef5a8,A,apo3792abad1e,A,2,[28],[28],GDP,GDP,3.068898916244507,2.833981990814209,1.4443156719207764,0.7460688352584839,0.7980092167854309,1.160404920578003
205,UDP,apo5ced6e3fa7,A,apob2e8d96712,A,2,[24],[25],UDP,UDP,7.389975547790527,3.1271448135375977,1.332295298576355,0.7207795977592468,0.7275366187095642,1.101881504058838
206,CU,apo82ac663794,A,apo27cbc40f27,A,2,[1],[1],CU,CU,1.0292545557022095,2.509554862976074,1.5893036127090454,0.7019508481025696,0.649774432182312,1.0349211692810059
207,GDP,apo74272096bc,A,apo3792abad1e,A,2,[28],[28],GDP,GDP,3.309288263320923,2.7364063262939453,1.5787867307662964,0.7141266465187073,0.6997707486152649,1.1842310428619385
208,AMP,apo6031cfefc9,A,apo43b8eb62f6,A,2,[23],[22],AMP,AMP,5.798975944519043,2.9102354049682617,1.46055269241333,0.7650567889213562,0.6717386841773987,1.1050066947937012
209,COA,apo8a016eb0da,A,apo5f5f6032c2,A,2,[48],[48],COA,COA,6.548449993133545,1.8296003341674805,1.7493573427200317,0.6505362391471863,0.6930354833602905,1.36527419090271
210,COA,apo034597ae6f,A,apofe063bf0b9,A,2,[27],[48],COA,COA,5.898744106292725,2.65316104888916,1.529289960861206,0.7047356367111206,0.8206492066383362,1.2481547594070435
211,UDP,apob2e8d96712,A,apod2359bd57e,A,2,[25],[24],UDP,UDP,7.129195213317871,3.1830387115478516,1.4754263162612915,0.762968897819519,0.8939446210861206,1.0450557470321655
212,G6P,apo9cef52fd55,A,apo7ee30bef80,A,3,[16],[16],G6P,G6P,7.511786460876465,3.255618095397949,1.1755956411361694,0.7857483625411987,0.9294412732124329,0.8747283816337585
213,FE2,apo42db5ab941,A,apoc49b4bd58c,A,3,[1],[1],FE2,FE2,7.625904083251953,3.157440185546875,0.8338088393211365,0.80192631483078,0.8906859755516052,0.8491340279579163
214,G4P,apofc4cf5dde7,A,apo69859213e6,A,3,[36],[36],G4P,G4P,8.473773002624512,2.8032093048095703,1.508537769317627,0.7447391152381897,0.655737578868866,1.0620510578155518
215,CU,apo1b68d02ea9,A,apo561904df3e,A,3,[1],[1],CU,CU,2.337217092514038,2.2415318489074707,1.4064937829971313,0.7426892518997192,0.41608524322509766,0.9760606288909912
216,APC,apo002721cb9d,A,apod6b7a84689,A,3,[31],[31],APC,APC,4.070366859436035,2.7346019744873047,1.6487987041473389,0.7018685936927795,0.8109131455421448,1.1914499998092651
217,XMP,apo88004a8edf,A,apo8b15831cd4,A,3,[24],[24],XMP,XMP,5.399593353271484,2.687692642211914,1.6617486476898193,0.7261061072349548,0.5685075521469116,1.1341880559921265
218,APR,apo0ccbcef8ff,A,apof4a6fc1f1a,A,3,[36],[36],APR,APR,2.1222333908081055,3.8785691261291504,0.7869030833244324,0.812598466873169,0.7879495620727539,0.7856929302215576
219,G6P,apof49b725b8f,A,apo9cef52fd55,A,3,[16],[16],G6P,G6P,7.473751544952393,3.233696937561035,1.2103853225708008,0.7707450985908508,0.946806013584137,0.9019473195075989
220,ADP,apocfd5ffd601,A,apo1b53e3ba2c,A,3,[27],[27],ADP,ADP,2.9532742500305176,3.0483639240264893,1.4909253120422363,0.7335309982299805,0.7334627509117126,1.1540051698684692
221,NAD,apob53e931f19,A,apob46e214dc0,A,3,[44],[44],NAD,NAD,3.179614543914795,3.330855369567871,1.3808319568634033,0.7111058831214905,0.759069561958313,1.0577964782714844
222,GDP,apo84a68ef5a8,A,apoc42d5dc4b8,A,3,[28],[28],GDP,GDP,2.758284091949463,3.0045530796051025,1.412856936454773,0.6860910654067993,0.8493604063987732,1.2535163164138794
223,NAD,apo027b404733,A,apo629ce742cb,A,3,[44],[44],NAD,NAD,8.201845169067383,4.236701011657715,0.9527289867401123,0.7575109601020813,0.9964138865470886,0.7745392918586731
224,CA,apo77caab6a59,A,apo98735045ef,A,3,[1],[1],CA,CA,6.104493141174316,2.694617748260498,1.4793890714645386,0.7543637752532959,0.7509424686431885,1.1448745727539062
225,CU,apo1b68d02ea9,A,apo561904df3e,A,3,[1],[1],CU,CU,2.3372137546539307,2.241533041000366,1.4064964056015015,0.742688000202179,0.4160836935043335,0.9760612845420837
226,AMP,apo31667e1c97,A,apoacde4420e4,A,3,[23],[23],AMP,AMP,4.2313408851623535,2.866607666015625,1.4925501346588135,0.7254214882850647,0.9009248614311218,1.119398832321167
227,E64,apo3ae6e9b708,A,apoa7e1da284c,A,4,[25],[25],E64,E64,1.765102505683899,5.084122657775879,0.41729190945625305,0.9110345840454102,0.9990321397781372,0.7662718296051025
228,E64,apo2eab38a814,A,apoa7e1da284c,A,4,[25],[25],E64,E64,2.2906813621520996,5.0131988525390625,0.4187561571598053,0.9086095094680786,0.977375864982605,0.7309922575950623
229,1N1,apo2ef231ad36,A,apob9e7c54442,A,4,[33],[33],1N1,1N1,1.5117117166519165,4.416950702667236,0.6088405251502991,0.7823273539543152,0.999822199344635,0.7426161766052246
230,L3A,apoaa2d77cccf,A,apof9e4ef0a2c,A,4,[15],[15],L3A,L3A,0.8656286001205444,5.02505350112915,0.4731432795524597,0.8904862403869629,0.9946969151496887,0.7235339283943176
231,N32,apo30723f937f,A,apo54edd4adf1,A,4,[31],[31],N32,N32,0.6315301060676575,5.097719669342041,0.410142183303833,0.9155527949333191,0.9999101161956787,0.7694981694221497
232,CTP,apo9b8c5442fb,A,apoab1dde69c6,A,4,[29],[29],CTP,CTP,2.1039021015167236,4.566409111022949,0.5203776955604553,0.8265771865844727,0.9943535923957825,0.7197401523590088
233,SAM,apo89ae69e16b,A,apoa049c7a917,A,4,[27],[27],SAM,SAM,2.005561351776123,4.462699890136719,0.694225013256073,0.8169659972190857,0.9985686540603638,0.7225580215454102
234,0LI,apo79f1b4f0ae,A,apodea31b255f,A,4,[39],[39],0LI,0LI,1.2334332466125488,4.800344467163086,0.48813897371292114,0.8719533681869507,0.9938986301422119,0.7252253293991089
235,CPR,apoef50d79b8c,A,apo318c479944,A,4,[22],[22],CPR,CPR,0.9863525629043579,5.039812088012695,0.6065554022789001,0.8745966553688049,0.9992333650588989,0.8231019377708435
236,APR,apo10ffc1123f,A,apod89ecce343,A,4,[18],[36],APR,APR,7.414630889892578,4.56141471862793,0.6609275341033936,0.8625701665878296,0.9985794425010681,0.7123407125473022
237,AR6,apo6dd2c61d59,A,apo85fe52a995,A,4,[36],[36],AR6,AR6,1.3277955055236816,4.33111572265625,0.7380127310752869,0.8586259484291077,0.9137851595878601,0.8710745573043823
238,PBZ,apo9c273fbc25,A,apo8b7db8a7e6,A,4,[10],[10],PBZ,PBZ,1.8179306983947754,4.795032978057861,0.4007231593132019,0.8835353851318359,0.9989924430847168,0.6641747355461121
239,CTP,apo1182c7949c,A,apoab1dde69c6,A,4,[29],[29],CTP,CTP,1.320077657699585,4.585310459136963,0.6738168001174927,0.8469645380973816,0.9804589152336121,0.8060967326164246
240,NAD,apo2d811e6df0,A,apoa1dc0e4236,A,4,[44],[44],NAD,NAD,2.12947416305542,4.361230373382568,0.9076547026634216,0.7938887476921082,0.8210006952285767,0.7864516377449036
241,NAP,apo07931d71fc,A,apo609c4e958d,A,4,[48],[48],NAP,NAP,2.502277135848999,4.610630989074707,0.6772375106811523,0.8258533477783203,0.908827006816864,0.7245666980743408
242,1N1,apo2ef231ad36,A,apo31b74076ce,A,4,[33],[33],1N1,1N1,1.141945719718933,5.094459533691406,0.39085277915000916,0.8885722756385803,1.0,0.7817590236663818
243,SAM,apoe4100df4a7,A,apo7d270341fc,A,4,[26],[17],SAM,SAM,0.7946821451187134,4.376038074493408,0.6319206953048706,0.8118771314620972,0.9868989586830139,0.7361662983894348
244,AR6,apo6dd2c61d59,A,apoe68095a123,A,4,[36],[36],AR6,AR6,1.2933363914489746,4.185314655303955,0.7462592720985413,0.8448596596717834,0.9030104279518127,0.8593851327896118
245,NDP,apo362fa2b55d,A,apocbfde54817,A,4,[48],[48],NDP,NDP,1.6978795528411865,4.020650863647461,0.8613241910934448,0.729001522064209,0.989145815372467,0.8679946660995483
246,NAI,apoad92680901,A,apo131ef01eab,A,4,[44],[44],NAI,NAI,2.2878849506378174,4.541945457458496,0.6846067309379578,0.810875415802002,0.97857266664505,0.7440098524093628
247,NAP,apo98e01292e0,A,apo1260edba4f,A,4,[48],[48],NAP,NAP,2.591195583343506,4.736536979675293,0.6054707169532776,0.8425320982933044,0.9930687546730042,0.6980083584785461
248,CTP,apo1182c7949c,A,apo9b8c5442fb,A,4,[29],[29],CTP,CTP,2.4685025215148926,4.368053436279297,0.5769163370132446,0.7859100699424744,0.9953370094299316,0.756116509437561
249,F6P,apo72a4b9d979,A,apo442de7048d,A,4,[16],[16],F6P,F6P,3.06119704246521,4.95905876159668,0.5335476994514465,0.8898879885673523,0.9675686955451965,0.7407183051109314
250,AR6,apo85fe52a995,A,apof09f83ff21,A,4,[36],[36],AR6,AR6,1.233768105506897,4.272346019744873,0.7010985612869263,0.8540589809417725,0.9713274240493774,0.8468212485313416
251,DUP,apo006be77c2f,A,apo9106e29267,A,4,[28],[28],DUP,DUP,7.199163436889648,4.558319091796875,0.6138910055160522,0.8877899646759033,0.9967796206474304,0.7735894918441772
252,NAI,apob2ac301348,A,apo7dcb3916e0,A,4,[44],[44],NAI,NAI,2.1572020053863525,4.538442611694336,0.7733035683631897,0.8216556310653687,0.9526676535606384,0.7848075032234192
253,SAH,apoc9c8b989fc,A,apo6d0abdee21,A,4,[26],[26],SAH,SAH,3.107130527496338,4.503932476043701,0.8207672834396362,0.7983400225639343,0.9390618801116943,0.7260687947273254
254,ATP,apo555414d6d7,A,apo5ba3e55577,A,4,[31],[31],ATP,ATP,2.2266499996185303,4.040323734283447,0.8805135488510132,0.7535281181335449,0.9366257190704346,0.8471049666404724
255,AR6,apo85fe52a995,A,apoe68095a123,A,4,[36],[36],AR6,AR6,0.8755881786346436,5.133363246917725,0.3392123281955719,0.9065105319023132,1.0,0.7314978241920471
256,ZN,apo2b79158eb9,A,apo47c1929c94,A,4,[1],[1],ZN,ZN,8.16538143157959,2.2201919555664062,1.4435032606124878,0.6839818358421326,0.9177658557891846,1.1171947717666626
257,ADP,apo079bdcf57e,A,apob776397807,A,4,[27],[27],ADP,ADP,1.5598020553588867,4.639723300933838,0.7168177366256714,0.8333030939102173,0.9862004518508911,0.779464840888977
258,SAM,apo7d270341fc,A,apoa049c7a917,A,4,[27],[26],SAM,SAM,1.1000181436538696,4.539578914642334,0.7977733612060547,0.8198765516281128,0.9960340857505798,0.7790805101394653
259,AR6,apof09f83ff21,A,apoe68095a123,A,4,[36],[36],AR6,AR6,1.0619280338287354,4.269002914428711,0.752601683139801,0.8485797643661499,0.969907283782959,0.859184980392456
260,NAP,apodfb84bd676,A,apo609c4e958d,A,4,[48],[48],NAP,NAP,1.7457168102264404,4.6838059425354,0.675258457660675,0.8324180841445923,0.8629796504974365,0.7680948972702026
261,GTP,apo3a68bb90dc,A,apoc031984eba,A,4,[32],[32],GTP,GTP,2.5625412464141846,3.793074369430542,0.620675802230835,0.6820709705352783,0.9545931816101074,0.8027778267860413
262,MG,apo7b8e856a60,A,apob754340d0d,A,4,[1],[1],MG,MG,2.0700082778930664,4.205594062805176,0.7609346508979797,0.8004434704780579,0.9718018174171448,0.8134071230888367
263,NAI,apob2ac301348,A,apo131ef01eab,A,4,[44],[44],NAI,NAI,2.177385091781616,4.549574851989746,0.6974998712539673,0.8119999766349792,0.9782043099403381,0.7379481196403503
264,SAM,apo89ae69e16b,A,apo7d270341fc,A,4,[26],[27],SAM,SAM,1.6224334239959717,4.5272369384765625,0.6026172637939453,0.8247300386428833,0.9842965006828308,0.7401707172393799
265,NAP,apodfb84bd676,A,apo9e87a48572,A,4,[48],[48],NAP,NAP,3.4763824939727783,4.545466423034668,0.672071635723114,0.8205816149711609,0.9916325807571411,0.7386548519134521
266,NDP,apocc56e816c8,A,apo362fa2b55d,A,4,[48],[48],NDP,NDP,2.31815242767334,4.517683982849121,0.7147553563117981,0.8179322481155396,0.8802404403686523,0.7166789174079895
267,SAM,apo89ae69e16b,A,apof296d86dde,A,4,[27],[27],SAM,SAM,8.071920394897461,4.237335205078125,0.6894716620445251,0.7610628604888916,0.9844999313354492,0.8379080295562744
268,NDP,apocbfde54817,A,apoa45cd51704,A,4,[48],[48],NDP,NDP,3.006115198135376,4.118369102478027,0.789757251739502,0.7396013140678406,0.9678630828857422,0.919122576713562
269,GNP,apo802414577e,A,apo10682e65ac,A,4,[32],[32],GNP,GNP,1.1410210132598877,4.506987571716309,0.6244547367095947,0.8117437958717346,0.9954085350036621,0.7495819330215454
270,GNP,apob33d1dca91,A,apo4a6feb34ed,A,4,[32],[32],GNP,GNP,2.631922721862793,4.923323631286621,0.4152860641479492,0.8517194986343384,0.9996126294136047,0.6640715003013611
271,FE,apo8720488000,A,apoa97fe99429,A,4,[1],[1],FE,FE,0.23553532361984253,4.398580551147461,0.5269549489021301,0.8681800961494446,0.9983929395675659,0.8219538331031799
272,SAM,apo865b191f3d,A,apof296d86dde,A,4,[27],[27],SAM,SAM,8.050851821899414,4.618594646453857,0.5436624884605408,0.8296870589256287,0.9937349557876587,0.7886303067207336
273,ADP,apoee517947cd,A,apo0b0f172b8c,A,4,[27],[27],ADP,ADP,3.5461058616638184,3.7100868225097656,0.9961454272270203,0.7068145275115967,0.9827828407287598,1.0052746534347534
274,BEF,apo01f8b0c9d5,A,apod277ffbc14,A,4,[4],[4],BEF,BEF,3.3531386852264404,4.6939473152160645,0.7710521817207336,0.8245390057563782,0.9881507158279419,0.7471845149993896
275,ANP,apo2ed66decb4,A,apo5ae68c8b06,A,4,[31],[31],ANP,ANP,1.3266710042953491,4.207968711853027,0.6890186071395874,0.8193440437316895,0.9664812684059143,0.8481162190437317
276,UDP,apob2e0f8db00,A,apof9d3cdb3e6,A,4,[25],[25],UDP,UDP,2.0512595176696777,4.118410587310791,0.8757758140563965,0.8006780743598938,0.9700973629951477,0.8903104066848755
277,AKG,apoe86394f4a0,A,apo754fdde920,A,4,[10],[10],AKG,AKG,2.014594554901123,4.190060615539551,0.7383179068565369,0.8518604636192322,0.9822003841400146,0.7813885807991028
278,ATP,apo9d918a6814,A,apo140b30aef4,A,4,[31],[31],ATP,ATP,6.128421306610107,3.822950601577759,0.8660691976547241,0.7934931516647339,0.9824020266532898,0.758995532989502
279,SAM,apo7d270341fc,A,apo693998296e,A,4,[27],[26],SAM,SAM,0.9271821975708008,4.569261074066162,0.5346607565879822,0.8140730261802673,0.8971388339996338,0.7095755338668823
280,SAM,apo89ae69e16b,A,apo0c4f651c46,A,4,[27],[27],SAM,SAM,6.920989990234375,0.8391873836517334,1.7126210927963257,0.5698440670967102,0.8316422700881958,2.0565671920776367
281,SAM,apoe4100df4a7,A,apof296d86dde,A,4,[27],[17],SAM,SAM,8.041106224060059,4.212928771972656,0.6687313914299011,0.7683406472206116,0.9875504970550537,0.8120125532150269
282,ADP,apo59a84e4b85,A,apo19a4c9adc3,A,4,[27],[27],ADP,ADP,3.9202322959899902,4.185863494873047,0.8773603439331055,0.825632631778717,0.9276810884475708,0.7288933992385864
283,ATP,apoa217000f69,A,apo1f5288135c,A,4,[31],[31],ATP,ATP,6.544242858886719,2.25393009185791,1.5902281999588013,0.6504773497581482,0.814574122428894,1.3020316362380981
284,ANP,apo3c9b6396a1,A,apoc5f443f46e,A,4,[31],[27],ANP,ANP,1.5767459869384766,4.616609573364258,0.5385975241661072,0.85944002866745,0.9121562242507935,0.8019018769264221
285,UDP,apo5ced6e3fa7,A,apod2359bd57e,A,4,[25],[25],UDP,UDP,2.757070779800415,4.209021091461182,0.7104852199554443,0.8045422434806824,0.9951779842376709,0.8659502863883972
286,CU,apo16ec605a9d,A,apocf2e397038,A,4,[1],[1],CU,CU,0.3206603527069092,4.426976203918457,0.6077563762664795,0.8553929328918457,0.9810909628868103,0.7119578123092651
